name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"ListsFragment_MembersInjector.<init>(MembersInjector,Provider)","com.church.psalm.view.fragment.ListsFragment_MembersInjector.<init>(dagger.MembersInjector,javax.injF2AC",3,0,NONE,196,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/ListsFragment_MembersInjector.java,14,34,N,"void ListsFragment_MembersInjector.<init>(MembersInjector,Provider)(class com.church.psalm.view.fragment.ListsFragment_MembersInjector *this, class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *presenterListsFragmentProvider)",19,0.89,0.60,1,2,14 15 16 17 18 19,5
"MembersInjector ListsFragment_MembersInjector.create(MembersInjector,Provider)","com.church.psalm.view.fragment.ListsFragment_MembersInjector.create(dagger.MembersInjector,javax.inj92BE",3,0,NONE,86,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/ListsFragment_MembersInjector.java,30,34,N,"class dagger.MembersInjector *MembersInjector ListsFragment_MembersInjector.create(MembersInjector,Provider)(class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *presenterListsFragmentProvider)",5,1.00,0.60,0,3,30 31,1
"void ListsFragment_MembersInjector.injectMembers(ListsFragment)","com.church.psalm.view.fragment.ListsFragment_MembersInjector.injectMembers(com.church.psalm.view.fra8221",2,0,NONE,96,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/ListsFragment_MembersInjector.java,22,34,N,"void void ListsFragment_MembersInjector.injectMembers(ListsFragment)(class com.church.psalm.view.fragment.ListsFragment_MembersInjector *this, class com.church.psalm.view.fragment.ListsFragment *instance)",10,1.00,0.70,1,3,22 23 24 26 27 28,2
"void ListsFragment_MembersInjector.injectMembers(Object)","com.church.psalm.view.fragment.ListsFragment_MembersInjector.injectMembers(java.lang.Object):void",1,0,NONE,28,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/ListsFragment_MembersInjector.java,9,34,N,"void void ListsFragment_MembersInjector.injectMembers(Object)(class com.church.psalm.view.fragment.ListsFragment_MembersInjector *this, class java.lang.Object *$bcvar1)",5,0.80,0.70,0,4,9,1
"NumbersFragment$$ViewBinder$1.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$1.<init>(com.church.psalm.view.fragment.N450A",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,13,126,N,"void NumbersFragment$$ViewBinder$1.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$1 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,13 15,1
"void NumbersFragment$$ViewBinder$1.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$1.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,16,126,N,"void void NumbersFragment$$ViewBinder$1.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$1 *this, class android.view.View *p0)",5,0.80,0.30,0,1,16 19 20,1
"NumbersFragment$$ViewBinder$10.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$10.<init>(com.church.psalm.view.fragment.609D",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,96,126,N,"void NumbersFragment$$ViewBinder$10.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$10 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,96,1
"void NumbersFragment$$ViewBinder$10.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$10.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,97,126,N,"void void NumbersFragment$$ViewBinder$10.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$10 *this, class android.view.View *p0)",5,0.80,0.30,0,1,97 100 101,1
"NumbersFragment$$ViewBinder$11.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$11.<init>(com.church.psalm.view.fragment.9AE7",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,12,126,N,"void NumbersFragment$$ViewBinder$11.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$11 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,12 105,1
"void NumbersFragment$$ViewBinder$11.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$11.doClick(android.view.View):void",2,0,NONE,44,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,106,126,N,"void void NumbersFragment$$ViewBinder$11.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$11 *this, class android.view.View *p0)",5,0.80,0.30,0,1,106 109 110,1
"NumbersFragment$$ViewBinder$12.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$12.<init>(com.church.psalm.view.fragment.9468",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,22,126,N,"void NumbersFragment$$ViewBinder$12.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$12 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,22 114,1
"void NumbersFragment$$ViewBinder$12.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$12.doClick(android.view.View):void",1,0,NONE,24,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,115,126,N,"void void NumbersFragment$$ViewBinder$12.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$12 *this, class android.view.View *p0)",5,0.80,0.30,0,1,115 118 119,1
"NumbersFragment$$ViewBinder$2.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$2.<init>(com.church.psalm.view.fragment.N4B85",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,22,126,N,"void NumbersFragment$$ViewBinder$2.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$2 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,22 24,1
"void NumbersFragment$$ViewBinder$2.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$2.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,25,126,N,"void void NumbersFragment$$ViewBinder$2.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$2 *this, class android.view.View *p0)",5,0.80,0.30,0,1,25 28 29,1
"NumbersFragment$$ViewBinder$3.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$3.<init>(com.church.psalm.view.fragment.NB1FF",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,31,126,N,"void NumbersFragment$$ViewBinder$3.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$3 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,31 33,1
"void NumbersFragment$$ViewBinder$3.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$3.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,34,126,N,"void void NumbersFragment$$ViewBinder$3.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$3 *this, class android.view.View *p0)",5,0.80,0.30,0,1,34 37 38,1
"NumbersFragment$$ViewBinder$4.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$4.<init>(com.church.psalm.view.fragment.N54DB",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,40,126,N,"void NumbersFragment$$ViewBinder$4.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$4 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,40 42,1
"void NumbersFragment$$ViewBinder$4.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$4.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,43,126,N,"void void NumbersFragment$$ViewBinder$4.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$4 *this, class android.view.View *p0)",5,0.80,0.30,0,1,43 46 47,1
"NumbersFragment$$ViewBinder$5.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$5.<init>(com.church.psalm.view.fragment.NAEA1",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,49,126,N,"void NumbersFragment$$ViewBinder$5.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$5 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,49 51,1
"void NumbersFragment$$ViewBinder$5.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$5.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,52,126,N,"void void NumbersFragment$$ViewBinder$5.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$5 *this, class android.view.View *p0)",5,0.80,0.30,0,1,52 55 56,1
"NumbersFragment$$ViewBinder$6.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$6.<init>(com.church.psalm.view.fragment.NA02E",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,58,126,N,"void NumbersFragment$$ViewBinder$6.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$6 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,58 60,1
"void NumbersFragment$$ViewBinder$6.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$6.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,61,126,N,"void void NumbersFragment$$ViewBinder$6.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$6 *this, class android.view.View *p0)",5,0.80,0.30,0,1,61 64 65,1
"NumbersFragment$$ViewBinder$7.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$7.<init>(com.church.psalm.view.fragment.N5A54",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,67,126,N,"void NumbersFragment$$ViewBinder$7.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$7 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,67 69,1
"void NumbersFragment$$ViewBinder$7.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$7.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,70,126,N,"void void NumbersFragment$$ViewBinder$7.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$7 *this, class android.view.View *p0)",5,0.80,0.30,0,1,70 73 74,1
"NumbersFragment$$ViewBinder$8.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$8.<init>(com.church.psalm.view.fragment.N6A67",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,76,126,N,"void NumbersFragment$$ViewBinder$8.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$8 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,76 78,1
"void NumbersFragment$$ViewBinder$8.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$8.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,79,126,N,"void void NumbersFragment$$ViewBinder$8.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$8 *this, class android.view.View *p0)",5,0.80,0.30,0,1,79 82 83,1
"NumbersFragment$$ViewBinder$9.<init>(NumbersFragment$$ViewBinder,NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$9.<init>(com.church.psalm.view.fragment.N901D",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,85,126,N,"void NumbersFragment$$ViewBinder$9.<init>(NumbersFragment$$ViewBinder,NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$9 *this, class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this$0, class com.church.psalm.view.fragment.NumbersFragment *$bcvar2)",7,0.86,0.60,2,1,85 87,1
"void NumbersFragment$$ViewBinder$9.doClick(View)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$9.doClick(android.view.View):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,88,126,N,"void void NumbersFragment$$ViewBinder$9.doClick(View)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder$9 *this, class android.view.View *p0)",5,0.80,0.30,0,1,88 91 92,1
"NumbersFragment$$ViewBinder.<init>()","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder.<init>()",1,0,NONE,18,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,8,126,N,"void NumbersFragment$$ViewBinder.<init>()(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this)",5,0.80,0.30,0,1,8,1
"void NumbersFragment$$ViewBinder.bind(ButterKnife$Finder,NumbersFragment,Object)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder.bind(butterknife.ButterKnife$Finder,com.cE54D",0,0,SYMOPS TIMEOUT (334),668,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,9,126,N,"void void NumbersFragment$$ViewBinder.bind(ButterKnife$Finder,NumbersFragment,Object)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this, class butterknife.ButterKnife$Finder *finder, class com.church.psalm.view.fragment.NumbersFragment *target, class java.lang.Object *source)",56,0.00,1.26,1,16,,1
"void NumbersFragment$$ViewBinder.bind(ButterKnife$Finder,Object,Object)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder.bind(butterknife.ButterKnife$Finder,java.4963",1,0,NONE,32,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,8,126,N,"void void NumbersFragment$$ViewBinder.bind(ButterKnife$Finder,Object,Object)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this, class butterknife.ButterKnife$Finder *$bcvar1, class java.lang.Object *$bcvar2, class java.lang.Object *$bcvar3)",5,0.80,1.26,0,17,8,1
"void NumbersFragment$$ViewBinder.unbind(NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder.unbind(com.church.psalm.view.fragment.NumE442",1,0,NONE,18,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,123,126,N,"void void NumbersFragment$$ViewBinder.unbind(NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this, class com.church.psalm.view.fragment.NumbersFragment *target)",5,0.80,0.30,1,0,123 124 125,1
"void NumbersFragment$$ViewBinder.unbind(Object)","com.church.psalm.view.fragment.NumbersFragment$$ViewBinder.unbind(java.lang.Object):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/fragment/NumbersFragment$$ViewBinder.java,8,126,N,"void void NumbersFragment$$ViewBinder.unbind(Object)(class com.church.psalm.view.fragment.NumbersFragment$$ViewBinder *this, class java.lang.Object *$bcvar1)",5,0.80,0.30,0,1,8,1
"NumbersFragment$1.<init>(NumbersFragment)","com.church.psalm.view.fragment.NumbersFragment$1.<init>(com.church.psalm.view.fragment.NumbersFragme160E",1,0,NONE,28,0,app/src/main/java/com/church/psalm/view/fragment/NumbersFragment.java,73,143,N,"void NumbersFragment$1.<init>(NumbersFragment)(class com.church.psalm.view.fragment.NumbersFragment$1 *this, class com.church.psalm.view.fragment.NumbersFragment *this$0)",6,0.83,0.48,1,1,73 101,1
